1690,The Big Bang,Katy Tiz,1XTbAGjlbdQ74ADCA7sE02,2E19mfEFhCr6UgZUYJGOEW,45,0.797,0.929,0,-2.959,0,0.0433,0.0143,0,0.111,0.747,96.003
1691,Radioactive,Imagine Dragons,4G8gkOterJn0Ywt6uhqbhp,53XhwfbYqKCa1cC15pYq2q,76,0.478,0.799,9,-3.614,1,0.0638,0.126,0.000106,0.76,0.176,136.268
1692,Hello Kitty,Avril Lavigne,40NOI5V57KUAxMhGxXFNXH,0p4nmQO2msCgU4IF37Wi3j,58,0.754,0.79,11,-6.773,0,0.0845,0.00186,8.01e-05,0.662,0.551,127.982
1693,John Doe,B.o.B Featuring Priscilla,0NIIKjRSjFVfjkgcgWlgQu,5ndkK3dpZLKtBklKjxNQwT,51,0.722,0.697,10,-7.083,1,0.0404,0.239,0,0.062,0.487,120.132
1694,Do You Want To Build A Snowman?,"Kristen Bell, Agatha Lee Monn & Katie Lopez",2yi7HZrBOC4bMUSTcs4VK6,2kHxkdiKCSnHMkhIgFBZaI,67,0.359,0.121,3,-15.512,1,0.0481,0.85,0.00028,0.255,0.151,146.271
1695,Goodnight Kiss,Randy Houser,27aDju7VAODvQYHWrrv6o9,56x8mYvS3cyDGAi8N2FxbB,55,0.731,0.71,1,-4.285,1,0.0332,0.0382,9.92e-05,0.118,0.633,111.024
1696,I Hold On,Dierks Bentley,5MmyCzy1Lc6ywv77f3BZpV,7x8nK0m0cP2ksQf0mjWdPS,58,0.614,0.713,0,-6.498,1,0.0434,0.0724,0.000721,0.103,0.215,117.943
1697,Stay With Me,Josh Kaufman
1698,Do I Wanna Know?,Arctic Monkeys,5FVd6KXrgO9B3JPmC8OPst,7Ln80lUS6He07XvHI8qqHH,81,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03
1699,Helluva Life,Frankie Ballard,4mnuiEDq1ADXUTYWJxLo4B,0dvKgSdNB2U1gfp6ZcekYi,60,0.564,0.76,6,-5.667,1,0.0277,0.0676,0,0.144,0.528,134.015
1700,Oceans (Where Feet May Fail),Hillsong UNITED,5Mw9bXG1dLNhbjofkVS2oR,74cb3MG0x0BOnYNW1uXYnM,70,0.262,0.361,2,-10.191,1,0.0333,0.508,0.00268,0.108,0.056,126.86
1701,Ride,SoMo,1CI6YgwwNq3VfhgxPuEpE6,5AtWO8IEnjhRLzaVVQxFUs,70,0.696,0.53,11,-7.554,1,0.0487,0.398,0,0.0823,0.307,114.943
1702,Feelin' Myself,"will.i.am Featuring Miley Cyrus, French Montana, Wiz Khalifa & DJ Mustard",5MLQWQRbUmx388EMW04YQY,085pc2PYOi8bGKj0PNjekA,57,0.86,0.535,6,-8.557,0,0.152,0.0265,0,0.133,0.523,96.486
1703,Slow Me Down,Sara Evans,6Zf4AMWgnUDobtAixiIqnZ,7qvsLYsYP0MHD7jkdv6DAG,45,0.597,0.602,7,-4.99,1,0.0292,0.214,0.00032,0.313,0.262,91.999
1704,My Hitta,YG Featuring Jeezy & Rich Homie Quan,5G47DlluL671zo0k3OhoSm,0A0FS04o6zMoto8OKPsDwY,44,0.752,0.509,10,-6.794,0,0.141,0.13,0,0.141,0.648,85.5
1705,Let It Go,Demi Lovato,1A2PVHd6kWaMlaJVkMfXmz,6S2OmqARrzebs0tKUEyXyp,58,0.508,0.625,7,-6.487,1,0.0353,0.022,0,0.533,0.236,139.942
1706,When She Says Baby,Jason Aldean,3gVRILe7XCyNakb6sy5umX,3FfvYsEGaIb52QPXhg4DcH,63,0.673,0.76,0,-5.126,1,0.0361,0.0682,0.000116,0.309,0.807,113.063
1707,Lookin' For That Girl,Tim McGraw,4tK5L8FD5Gl1dSwhzXuU6K,6roFdX1y5BYSbp60OTJWMd,42,0.504,0.848,6,-4.388,1,0.0362,0.00634,1.41e-05,0.104,0.458,76.965
1708,Adore You,Miley Cyrus,5AnCLGg35ziFOloEnXK4uu,5YGY8feqx7naU7z4HrwZM6,73,0.583,0.655,0,-5.407,1,0.0315,0.111,3.57e-06,0.113,0.201,119.759
1709,Bad Blood,Bastille,2HHiH52OPxe8qyVO7N4uH7,7EQ0qTo7fWT7DPxmxtSYEc,55,0.664,0.79,5,-5.467,0,0.0364,0.0131,0.0156,0.08,0.939,143.004
1710,Take Me Home,Cash Cash Featuring Bebe Rexha,2zMXH5k5NZy1Nw460bLvRh,1LOB7jTeEV14pHai6EXSzF,61,0.571,0.903,7,-2.184,1,0.214,0.0615,1.23e-06,0.186,0.477,127.951
1711,Odio,Romeo Santos Featuring Drake,1iLv1ieT9BZ3qsti9yTCnG,5lwmRuXgjX8xIwlnauTZIP,73,0.802,0.725,0,-5.965,0,0.0676,0.574,0,0.0821,0.598,128.04
1712,Roar,Katy Perry,6F5c58TMEs1byxUstkzVeM,6jJ0s89eD6GaHleKKya26X,68,0.671,0.766,7,-4.81,0,0.0323,0.00569,6.85e-06,0.549,0.371,89.968
1713,Up Down (Do This All Day),T-Pain Featuring B.o.B,1uH1Nd8vet2uoZSDFSDwbh,3aQeKQSyrW4qWr35idm0cy,68,0.763,0.53,5,-5.554,0,0.0577,0.272,0,0.16,0.469,97.033
1714,Love Is An Open Door,Kristen Bell & Santino Fontana,3IPnBzGRMg6BfViFxxa0Gq,2kHxkdiKCSnHMkhIgFBZaI,68,0.533,0.627,6,-6.256,0,0.263,0.303,0,0.18,0.517,200.088
1715,Beating Heart,Ellie Goulding,74ShSWUO9MyQ12K5b9ToCf,0X2BH1fck6amBIoJhDVmmJ,52,0.558,0.757,5,-6.013,1,0.0704,0.177,4.24e-06,0.111,0.288,127.905
1716,Young Girls,Bruno Mars,3G5iN5QBqMeXx3uZPy8tgB,0du5cEVh5yTK9QJze8zA0C,72,0.561,0.749,6,-4.951,0,0.032,0.461,1.82e-06,0.205,0.501,125.986
1717,Everything I Shouldn't Be Thinking About,Thompson Square,3vYQTgxQWWM4VIDHi7qhQ5,0Bvs8yPjrQSbmVIRqSg1Sp,49,0.68,0.947,8,-3.703,1,0.0338,0.0433,1.18e-05,0.204,0.895,115.983
1718,Brave,Sara Bareilles,6Uy6K3KdmUdAfelUp0SeXn,2Sqr0DXoaYABbjBo9HaMkM,70,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063
1719,Wrecking Ball,Miley Cyrus,2vwlzO0Qp8kfEtzTsCXfyE,5YGY8feqx7naU7z4HrwZM6,75,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964
1720,G.U.Y.,Lady Gaga,5ve8saw5u0CbP9fcyNzmxN,1HY2Jd0NmPuamShAr6KMms,57,0.614,0.915,5,-3.469,0,0.0412,0.016,0,0.117,0.521,110.005
1721,See You Tonight,Scotty McCreery,54RCDE1TAewECyX4WDUVm1,6ZV6lGY0prbqpTD0Md8i29,59,0.499,0.822,9,-6.464,1,0.0573,0.231,0,0.175,0.518,169.987
1722,"Hold On, We're Going Home",Drake Featuring Majid Jordan,14Rcq31SafFBHNEwXrtR2B,3TVXtAsR1Inumwj472S9r4,74,0.772,0.407,6,-7.442,0,0.0907,0.00349,2.4e-05,0.0705,0.292,100.006
1723,Drink A Beer,Luke Bryan,1PoGWZbJPGmViVi7CYbDUK,0BvkDsjIUla7X0k6CSWh1I,64,0.571,0.43,8,-7.439,1,0.0319,0.812,7.99e-05,0.164,0.285,77.961
1724,I Luh Ya Papi,Jennifer Lopez Featuring French Montana,0fjqx2nfpWXdbrbnxDDgPT,2DlGxzQSjYe5N6G9nkYghR,49,0.721,0.753,8,-6.294,1,0.456,0.461,0,0.132,0.571,96.013
1725,Compass,Lady Antebellum,1zEYfju4tDzkq8ZY25iHse,32WkQRZEVKSzVAAYqukAEA,50,0.556,0.76,0,-4.62,1,0.0247,0.109,9.58e-06,0.127,0.544,99.975
1726,Love Me Again,John Newman,5VSCgNlSmTV2Yq5lB40Eaw,34v5MVKeQnIo0CWYMbbrPf,65,0.497,0.884,2,-4.717,0,0.0436,0.00407,0.000326,0.0968,0.216,126.023
1727,Can't Raise A Man,K. Michelle,6M6VhzTJLT9loondGYVzR0,2retT7MFwHDVTeGKDdybEx,54,0.623,0.677,5,-5.215,1,0.0641,0.0233,0,0.0723,0.182,151.801
1728,We Might Be Dead By Tomorrow,Soko,2yxpMD9Fopz8FZEDSHRYy8,4Q3f2YYH4gQxWFS3WY5G3j,60,0.386,0.151,7,-16.492,1,0.0388,0.966,0.000897,0.119,0.0825,143.456
1729,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,0n4bITAu0Y0nigrz3MFJMb,0ZrpamOxcZybMHGg1AYtHP,67,0.862,0.608,7,-4.762,1,0.0402,0.00373,6.14e-06,0.0856,0.836,120.002
1730,Sail,AWOLNATION,5xhQChGGhKLWqBqX4XhtYE,4njdEjTnLfcGImKZu1iSrz,75,0.825,0.435,1,-9.582,1,0.0568,0.452,0.609,0.0953,0.243,119.038
1731,Sanctified,Rick Ross Featuring Kanye West & Big Sean,39RWgrQOBCLQH88wy0TBm9,1sBkRIssrMs1AbVkOJbc7a,54,0.729,0.527,9,-6.338,1,0.0708,0.0778,0,0.382,0.22,126.012
1732,The Language,Drake,3Qu5bTS5AvgS0TpeGhQyfc,3TVXtAsR1Inumwj472S9r4,63,0.826,0.665,1,-8.349,1,0.376,0.00922,0,0.0841,0.473,120.095
1733,Ordinary Love,U2,4lYemy3VZzRUrFALAu1jFG,51Blml2LZPmy7TTiAg47vQ,49,0.65,0.468,11,-8.55,1,0.0304,0.141,0,0.114,0.34,121.045
1734,The Devil Is A Lie,Rick Ross Featuring Jay-Z,1FfxSgLHUkNCCLdZ7wrCTY,1sBkRIssrMs1AbVkOJbc7a,59,0.679,0.831,5,-3.903,0,0.0861,0.00168,0,0.381,0.604,102.977
1735,Glory And Gore,Lorde,60jI0JgMLLj1VggHJVhtRs,163tK9Wjr9P9DmM0AVK7lm,62,0.683,0.383,1,-8.781,1,0.038,0.267,0,0.239,0.264,143.931
1736,Adrenalina,Wisin Featuring Jennifer Lopez & Ricky Martin,2eqDUxbd0JPEhNrJdPlHLs,3E6xrwgnVfYCrCs0ePERDz,67,0.685,0.944,5,-2.793,1,0.145,0.0856,0,0.0927,0.757,124.987
1737,They Don't Know,Rico Love,4tzrdaXrV7FQMLoM0FvXdZ,2GEcMpeGIad5O23WxDRFMn,45,0.777,0.548,10,-6.836,0,0.0596,0.145,0,0.154,0.428,100.005
1738,Unconditionally,Katy Perry,4fwbGKNExPtPHbor1TBSY4,6jJ0s89eD6GaHleKKya26X,67,0.55,0.729,7,-4.8,1,0.0385,0.00338,0,0.208,0.36,129.063
1739,Waiting For Superman,Daughtry,4AU7z13HYmPMetlWbq1mys,5P5FTygHyx2G57oszR3Wot,64,0.555,0.682,0,-5.711,1,0.0269,0.0029,0,0.0662,0.383,105.987
1740,Chocolate,The 1975,44Ljlpy44mHvLJxcYUvTK0,3mIj9lX2MWuHmhNCA7LSCW,66,0.591,0.944,11,-4.325,1,0.0544,0.0041,0,0.385,0.713,100.124
1741,Chillin' It,Cole Swindell,0Utg7sirTPqrs6Cx0FbriQ,1mfDfLsMxYcOOZkzBxvSVW,64,0.576,0.849,9,-3.057,1,0.0386,0.511,3.89e-05,0.109,0.666,137.982
1742,Rap God,Eminem,6or1bKJiZ06IlK0vFvY75k,7dGJo4pcD2V6oG8kP0tJRR,74,0.708,0.843,7,-2.678,1,0.305,0.398,0,0.793,0.633,148.164
1743,Love Don't Die,The Fray,6IDDwI0YOCAUDhMZltQekS,0zOcE3mg9nS6l3yxt1Y0bK,58,0.632,0.805,11,-4.488,0,0.0303,0.0095,0,0.197,0.275,115.489
1744,Stay,Florida Georgia Line,3grPZ1iQg2tEdh0ZCh3HTt,3b8QkneNDz4JHKKKlLgYZg,63,0.491,0.935,1,-2.99,1,0.0396,0.0915,0,0.147,0.607,141.903
1745,Everything Is AWESOME!!!,Tegan And Sara Featuring The Lonely Island,7ec2JcPaqHI0XqkmS1MIHD,5e1BZulIiYWPRm8yogwUYH,59,0.698,0.96,8,-3.595,1,0.142,0.011,1.41e-06,0.435,0.738,147.999
1746,The Heart Of Dixie,Danielle Bradbery,5FgLLtrDU4Ex2ezB9anpH5,5iqStkZi6QmG8sgQZQrfGN,47,0.448,0.629,6,-4.763,1,0.0342,0.0191,0,0.195,0.404,155.71
1747,Friday Night,Eric Paslay,66rVt7PbwyKlu6CK6rxyAi,4TONBKcqVR1LmPdfJxvkMU,60,0.655,0.838,9,-4.147,1,0.0448,0.196,0,0.191,0.772,120.004
1748,Collard Greens,ScHoolboy Q Featuring Kendrick Lamar,0zO8ctW0UiuOefR87OeJOZ,5IcR3N7QB1j6KBL8eImZ8m,73,0.824,0.572,11,-4.868,1,0.0652,0.0233,8.19e-06,0.208,0.667,153.977
1749,Do What U Want,Lady Gaga Featuring R. Kelly,44JqKUXiWTaRrDQUx7CwsT,1HY2Jd0NmPuamShAr6KMms,60,0.798,0.821,9,-4.386,1,0.0683,0.316,8.6e-06,0.0948,0.583,97.492
1750,Safe And Sound,Capital Cities,6Z8R6UsFuGXGtiIxiD8ISb,4gwpcMTbLWtBUlOijbVpuu,71,0.656,0.821,0,-4.838,1,0.0325,0.000194,0.00232,0.101,0.791,117.948
1751,Sweater Weather,The Neighbourhood,2QjOHCTQ1Jl3zawyYOpxh6,77SW9BnxLY8rJ0RciFqkHh,80,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053
1752,Whatever She's Got,David Nail,54YvR3jlAJ3nnSCK1dWcwm,4DZGvSv2oMkBUnPz67E6z6,66,0.53,0.717,1,-6.073,1,0.0421,0.201,0,0.0544,0.906,160.458
1753,23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",20FZrLl9zSbO9b3DhaqO6M,0NWbwDZY1VkRqFafuQm6wk,66,0.863,0.605,2,-5.231,1,0.0572,0.000366,3.71e-06,0.132,0.327,140.031
1754,XO,Beyonce
1755,Worst Behavior,Drake,6oF3Es1YzzmLKjGBfThUvD,3TVXtAsR1Inumwj472S9r4,64,0.772,0.794,9,-6.372,1,0.164,0.153,0,0.211,0.395,109.942
1756,Thinking About You,Calvin Harris Featuring Ayah Marar,1KtD0xaLAikgIt5tPbteZQ,7CajNmpbOovFoOoasH2HaY,67,0.725,0.874,0,-3.715,0,0.0396,0.00262,0.000412,0.0958,0.748,127.985
1757,Stay The Night,Zedd Featuring Hayley Williams,2QtJA4gbwe1AcanB2p21aP,2qxJFvFYMEDqd7ui6kSAcq,63,0.595,0.746,8,-3.115,1,0.0398,0.134,0,0.0863,0.491,127.96
1758,White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,6I3KeXBT0E9MoMqYz8srVq,5BcAKTbp20cv7tC5VqPFoC,64,0.767,0.782,7,-5.545,1,0.14,0.0541,0,0.338,0.827,116.491
1759,It Won't Stop,Sevyn Streeter Featuring Chris Brown,2xRYnHQdLD9ketvC01UYYT,6If57j6e3TXXk0HiLcIZca,69,0.657,0.574,1,-9.484,0,0.0407,0.016,8.1e-05,0.172,0.211,119.992
1760,Achy Breaky 2,Buck 22 Featuring Billy Ray Cyrus,37FK7UA8BqmCllCfFabkLE,3PLyAykPbTPfncYaH2hxdP,23,0.654,0.726,9,-8.354,1,0.286,0.312,0,0.0603,0.94,74.009
1761,You're Mine (Eternal),Mariah Carey,2V3EBbauVyLyc8nU2igZyJ,4iHNK0tOyZPYnBU7nGAgpQ,32,0.636,0.623,2,-6.574,1,0.119,0.412,0,0.163,0.501,149.032
1762,Explosions,Ellie Goulding,1a0BdV0rApAOX1nGOCxeSa,0X2BH1fck6amBIoJhDVmmJ,48,0.299,0.514,5,-6.602,1,0.0293,0.686,0,0.344,0.173,95.55
1763,All Me,Drake Featuring 2 Chainz & Big Sean,4kNvYhyl8R6m1vykVkcuBu,3TVXtAsR1Inumwj472S9r4,74,0.667,0.506,1,-6.944,1,0.394,0.0704,0,0.257,0.398,122.012
1764,Confident,Justin Bieber Featuring Chance The Rapper,5Isz0twJeFdduOQEFQLezv,1uNFoZAHBGtllmzznpCI3s,62,0.735,0.559,5,-5.471,0,0.115,0.109,0,0.192,0.899,134.048
1765,Midnight Memories,One Direction,5wjmqUGN7vrAqFqDWrywlZ,4AK6F7OLvEQ5QYCBNiQWHq,66,0.432,0.868,6,-2.01,0,0.0882,0.00725,0,0.233,0.567,156.128
1766,Sweet Annie,Zac Brown Band,2PEkXkHKvk4bnC1TgTDCDM,6yJCxee7QumYr820xdIsjo,58,0.635,0.434,6,-7.986,1,0.0298,0.171,1.1e-06,0.106,0.171,139.976
1767,She Knows,J. Cole Featuring Amber Coffman & The Cults,282L6SR4Y8Rs0VUgtEy1Zw,6l3HvQ5sa6mXTsMTB19rO5,71,0.766,0.739,1,-10.364,1,0.0805,0.0192,0.0794,0.229,0.185,118.005
1768,Up All Night,Jon Pardi,3yYTDppf1ycYtpPuX46xQh,4MoAOfV4ROWofLG3a3hhBN,60,0.554,0.702,9,-4.972,1,0.0284,0.152,0,0.138,0.467,163.003
1769,Follow Your Arrow,Kacey Musgraves,4CLPNURPcKztF9RRdcWLGP,70kkdajctXSbqSMJbQO424,62,0.632,0.649,5,-5.933,1,0.0267,0.442,0,0.0988,0.614,98.03
1770,m.A.A.d City,Kendrick Lamar Featuring MC Eiht,439TlnnznSiBbQbgXiBqAd,2YZyLoL8N0Wb9xBt1NhZWg,72,0.482,0.72,2,-6.812,1,0.271,0.0553,2.07e-06,0.461,0.222,90.999
1771,A Man Who Was Gonna Die Young,Eric Church,4tLNKzcRv95bWCtwNpH4w6,2IvkS5MXK0vPGnwyJsrEyV,48,0.498,0.0969,11,-16.482,1,0.0435,0.951,0,0.105,0.39,144.077
1772,Don't Let Me Be Lonely,The Band Perry
1773,El Perdedor,Enrique Iglesias Featuring Marco Antonio Solis,4jMu6QYon1JEikcdTJ1TzR,7qG3b048QCHVRO5Pv1T5lw,59,0.489,0.478,8,-5.836,0,0.0512,0.685,0,0.12,0.314,137.791
1774,We Were Us,Keith Urban And Miranda Lambert,5Net7uzpcqkJtOwR22onye,0u2FHSq3ln94y5Q57xazwf,57,0.573,0.934,2,-5.655,1,0.0516,0.0322,0,0.118,0.511,103.005
1775,Carolina,Parmalee,7JKUEuxOW5NNieEjoW59sH,4TshyQDihSYXSWqvclXl3I,59,0.434,0.75,10,-3.53,1,0.0293,0.0107,0,0.106,0.488,159.824
1776,Radio,Darius Rucker
1777,Marry Me,Jason Derulo,3ogtSrlbtiTamktbA0hw0E,07YZf4WDAMNwqr4jfgOZ8y,63,0.568,0.631,7,-5.623,1,0.0273,0.033,0,0.144,0.23,105.096
1778,Love More,Chris Brown Featuring Nicki Minaj,2bEvCSQQha48I5ZQUCvLzP,7bXgB6jMjp9ATFy66eO08Z,66,0.882,0.613,1,-6.691,1,0.0476,0.000433,0.000361,0.0744,0.46,104.957
1779,Applause,Lady Gaga,2Zj4FUsMtu9PMuJsHbGbdv,1HY2Jd0NmPuamShAr6KMms,65,0.674,0.788,7,-4.281,0,0.0537,0.0253,2.04e-06,0.13,0.7,139.908
1780,Wasting All These Tears,Cassadee Pope,5A2mJ5TGOBWTtYNGf4sLO0,7ahuvq1mbb4idwG1iJbSFG,50,0.471,0.771,5,-3.905,0,0.0372,0.0867,3.87e-06,0.168,0.272,155.912
1781,Drunk Last Night,Eli Young Band,6o1Z2MVv2byORiceryikjj,6eKWqnckwdIlSnjaYgIyxv,57,0.518,0.865,7,-4.238,1,0.0338,0.0352,0,0.102,0.545,87.019
1782,I Luv This Sh*t,August Alsina Featuring Trinidad James
1783,How I Feel,Flo Rida,3et1SjQkOhOSUl9vzfDzlx,0jnsk9HBra6NMjO2oANoPY,55,0.637,0.955,7,-1.691,0,0.112,0.106,0,0.422,0.613,127.985
1784,Alone Together,Fall Out Boy,5MsZIaCYY6Tsdph0LiB0hE,4UXqAaa6dQYAk18Lv7PEgX,66,0.465,0.909,9,-3.702,1,0.0825,0.00159,2.32e-05,0.215,0.593,179.938
1785,All That Matters,Justin Bieber,70XP39KE8vTgxtRXcwfxJA,1uNFoZAHBGtllmzznpCI3s,61,0.692,0.505,1,-5.559,0,0.0433,0.00437,0,0.0666,0.155,129.802
1786,Holy Grail,Jay Z Featuring Justin Timberlake
1787,Replay,Zendaya,7d1CFwrBmH34gmS0Hkbfbt,6sCbFbEjbYepqswM1vWjjs,65,0.692,0.721,6,-6.696,0,0.127,0.0438,0.000129,0.29,0.596,140.02
1788,Gas Pedal,Sage The Gemini Featuring IamSu!,2ng5lhEsASy6jgbOLg877a,6d47Z08T4snK50HgTEHo5Z,65,0.846,0.538,1,-8.059,1,0.0576,0.0272,0,0.123,0.441,97.536
1789,Survival,Eminem,3stOygN0I7CIvkEB2LJGbv,7dGJo4pcD2V6oG8kP0tJRR,62,0.452,0.894,2,-2.988,1,0.224,0.00392,0,0.124,0.431,176.097
1790,Berzerk,Eminem,6Xk7PnitV9jCRorWt2LiVZ,7dGJo4pcD2V6oG8kP0tJRR,62,0.713,0.876,2,-4.049,1,0.345,0.0228,0,0.247,0.676,95.227
1791,You Sound Good To Me,Lucy Hale,3aOnLQ7Q5bUxB8mqYWb7iX,4gWAItIMhYCdD82T8tvv3T,36,0.629,0.899,1,-3.841,1,0.0483,0.0466,0,0.0748,0.862,91.958
1792,TKO,Justin Timberlake,1iFiByfONHVI62dxIaFZjv,31TPClRtHm23RisEBtV3X7,55,0.611,0.678,3,-6.723,0,0.243,0.00701,8.43e-06,0.431,0.493,137.864
1793,Sunny And 75,Joe Nichols,6YGqR5D82R4xc4pqgj0KZo,4aJTB79uwT4sP0Nb8QGWHc,59,0.539,0.89,0,-4.422,1,0.0603,0.192,2.36e-06,0.102,0.243,120.048
1794,That's My Kind Of Night,Luke Bryan,5HGibWoxnkYSkl6mHmAlOE,0BvkDsjIUla7X0k6CSWh1I,70,0.66,0.754,4,-2.84,0,0.051,0.0626,0,0.1,0.899,110.02
1795,The Fox,Ylvis,5HOpkTTVcmZHnthgyxrIL8,2lEOFtf3cCyzomQcMHJGfZ,64,0.703,0.867,6,-4.292,1,0.0453,0.107,0,0.119,0.546,128.008
1796,Work B**ch!,Britney Spears,3KliPMvk1EvFZu9cvkj8p1,26dSoYclwsYLMAKD3tpOr4,71,0.629,0.824,9,-6.53,1,0.159,0.155,0.000628,0.0651,0.852,128.01
1797,Perfume,Britney Spears,0DOgMeHlNponAEqczZoxX0,26dSoYclwsYLMAKD3tpOr4,55,0.39,0.557,3,-6.344,1,0.0521,0.452,0,0.125,0.317,79.34
1798,Bounce It,Juicy J Featuring Wale & Trey Songz,3N5oiETJEStSB71TjTFkWV,5gCRApTajqwbnHHPbr2Fpi,64,0.785,0.572,11,-9.383,1,0.0859,0.00811,0,0.111,0.477,140.032
1799,Everybody's Got Somebody But Me,Hunter Hayes Featuring Jason Mraz,0spRhrdp5a0qHBzcYwtFIX,7H6dkUChT5EoOQtUVMg4cN,54,0.638,0.53,5,-6.928,1,0.063,0.337,0,0.179,0.882,151.618
1800,Old School Love,Lupe Fiasco Featuring Ed Sheeran,72FdcAg79So8xaAHs2mbrB,01QTIT5P1pFP3QnnFSdsJf,58,0.701,0.781,5,-8.493,1,0.134,0.0908,1.75e-06,0.358,0.459,86.006
1801,Honest,Future,5ik5nMy8vdS2rXe7SAGt2K,1RyvyyTE3xzB2ZywiAwp0i,56,0.719,0.477,6,-6.439,0,0.178,0.0326,0,0.218,0.297,140.141
1802,HeadBand,B.o.B Featuring 2 Chainz,2LvRR121MWFmmEGkuV2vQP,5ndkK3dpZLKtBklKjxNQwT,73,0.919,0.506,1,-7.14,1,0.304,0.132,0,0.0771,0.273,97.465
1803,Best Song Ever,One Direction,5T7ZFtCcOgkpjxcuaeZbw0,4AK6F7OLvEQ5QYCBNiQWHq,71,0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491
1804,Mine,Beyonce Featuring Drake
1805,Heart Attack,Enrique Iglesias,2vV6LiBLvVXMBJTyO1ptlz,7qG3b048QCHVRO5Pv1T5lw,51,0.556,0.889,4,-4.06,1,0.0601,0.0628,0,0.44,0.455,77.067
1806,Gorilla,Bruno Mars,2ih2U8ttFzCjnQ5njF3SrR,0du5cEVh5yTK9QJze8zA0C,72,0.717,0.544,7,-6.598,1,0.0371,0.445,5.16e-06,0.0973,0.641,139.959
1807,Lolly,Maejor Ali Featuring Juicy J & Justin Bieber,2xtIAFJIMkzHGHiCrJ9iwd,3XcCT5MPlQPWFTJyzXbfuX,61,0.663,0.889,1,-2.975,1,0.303,0.0376,0,0.784,0.837,152.186
1808,Bound 2,Kanye West,3sNVsP50132BTNlImLx70i,5K4W6rqBFWDnAN6FQUkS6x,68,0.359,0.662,1,-2.843,1,0.0466,0.134,0,0.0907,0.288,152.096
1809,Who You Love,John Mayer Featuring Katy Perry,7IByJvSqRFltGyiiIiL4wn,0hEurMDQu99nJRq8pTxO14,67,0.694,0.351,9,-10.92,1,0.0382,0.813,0.00165,0.097,0.691,145.907
1810,I Have Nothing,Tessanne Chin,4Ib4InLIR369amEBFcAjhb,3gtaVMrNBTAFtlzYTeHNua,23,0.398,0.639,9,-3.517,0,0.0338,0.235,0,0.0972,0.197,154.247
1811,Little Drummer Boy,Pentatonix,7BvCDrlYwJ5D9RUqvvs3BT,26AHtbjWKiwYzsoGoUZq53,51,0.713,0.411,8,-8.24,1,0.0355,0.3,7.19e-05,0.0763,0.626,134.007
1812,Slow Down,Selena Gomez,2OsEJFTfzfjG4oC92cuP2c,0C8ZW7ezQVs4URX5aX7Kqx,58,0.719,0.835,1,-3.823,0,0.173,0.0843,0,0.629,0.694,127.918
1813,Let It Be,Tessanne Chin & Adam Levine
1814,Underneath The Tree,Kelly Clarkson,3YZE5qDV7u1ZD1gZc47ZeR,3BmGtnKgCSGYIUhmivXKWX,47,0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,0.689,159.876
1815,Summertime Sadness,Lana Del Rey & Cedric Gervais,6PUIzlqotEmPuBfjbwYWOB,00FQb4jTyendYWaN8pK0wa,71,0.564,0.811,1,-5.734,0,0.0513,0.0153,8.72e-06,0.125,0.114,126.007
1816,Saturday,Rebecca Black & Dave Days,7F4szzhfJYIfK8fdKSJj9C,3Vl9fyKMIdLMswk8ai3mm9,37,0.703,0.81,4,-5.5,1,0.0393,0.0324,0.000217,0.155,0.832,129.96
1817,Bridge Over Troubled Water,Tessanne Chin
1818,Mine Would Be You,Blake Shelton,1zvQt99d5oTkEQLmSoO1yu,1UTPBmNbXNTittyMJrNkvw,62,0.572,0.529,0,-6.897,1,0.0282,0.146,0,0.335,0.321,139.876
1819,Cannonball,Lea Michele,0nSr7aFZlWoM4hULnAGTdx,16rJDrSGCHMXjPUuKwQcvp,48,0.564,0.816,4,-3.134,1,0.0466,0.0236,2.33e-05,0.194,0.567,91.985
1820,Angel,Jacquie Lee
1821,My Story,R. Kelly Featuring 2 Chainz,0e7kvG2c60HIfwzaiKt9XW,2mxe0TnaNL039ysAj51xPQ,45,0.939,0.451,9,-6.052,0,0.11,0.0584,0,0.223,0.642,120.029
1822,What Now,Rihanna,0aUWfpD3PlSv3FTTKcT2rN,5pKCCKE2ajJHZ9KAiaK11H,65,0.551,0.702,11,-4.77,1,0.0339,0.0514,0,0.599,0.193,90.074
1823,Pound Cake / Paris Morton Music 2,Drake Featuring Jay Z,1HDaPtZuixue2q6VGNRdVO,3TVXtAsR1Inumwj472S9r4,66,0.517,0.749,2,-6.767,1,0.549,0.135,1.55e-05,0.114,0.27,164.137
